datetime,yr,mnth,hr,holiday,weekday,workingday,season,temp,feelslike,humidity,precip,snowdepth,windspeed,cloudcover,uvindex,icon,sunlight_hours,mtillsunrise,mtillsunset,cnt
2012-04-29 10:00:00,1,4,10,0,0,0,2,12.0,12.0,65.5,0.011,0.0,5.4,44.6,8.0,rain,13.785277777777775,0,599,380.0
2012-04-29 11:00:00,1,4,11,0,0,0,2,14.0,14.0,51.25,0.0,0.0,5.6,79.3,9.0,partly-cloudy-day,13.785277777777775,0,539,411.0
2012-04-29 12:00:00,1,4,12,0,0,0,2,14.9,14.9,45.17,0.0,0.0,6.7,44.6,10.0,partly-cloudy-day,13.785277777777775,0,479,584.0
2012-04-29 13:00:00,1,4,13,0,0,0,2,16.1,16.1,44.66,0.0,0.0,8.1,46.6,10.0,partly-cloudy-day,13.785277777777775,0,419,595.0
2012-04-29 14:00:00,1,4,14,0,0,0,2,17.8,17.8,34.92,0.0,0.0,0.7,81.3,9.0,partly-cloudy-day,13.785277777777775,0,359,653.0
2012-04-29 15:00:00,1,4,15,0,0,0,2,18.9,18.9,36.29,0.0,0.0,9.9,79.3,8.0,partly-cloudy-day,13.785277777777775,0,299,603.0
2012-04-29 16:00:00,1,4,16,0,0,0,2,20.9,20.9,28.59,0.0,0.0,13.0,79.3,6.0,partly-cloudy-day,13.785277777777775,0,239,587.0
2012-04-29 17:00:00,1,4,17,0,0,0,2,21.7,21.7,26.56,0.0,0.0,19.9,79.3,5.0,partly-cloudy-day,13.785277777777775,0,179,522.0
2012-04-29 18:00:00,1,4,18,0,0,0,2,21.0,21.0,25.85,0.0,0.0,17.5,79.3,2.0,partly-cloudy-day,13.785277777777775,0,119,487.0
2012-04-29 19:00:00,1,4,19,0,0,0,2,19.1,19.1,33.89,0.0,0.0,9.6,79.3,1.0,partly-cloudy-day,13.785277777777775,0,59,375.0
2012-04-29 20:00:00,1,4,20,0,0,0,2,18.9,18.9,32.2,0.0,0.0,5.1,83.7,0.0,partly-cloudy-night,13.785277777777775,611,0,243.0
2012-04-29 21:00:00,1,4,21,0,0,0,2,16.6,16.6,49.67,0.0,0.0,8.3,79.3,0.0,partly-cloudy-night,13.785277777777775,551,0,204.0
2012-04-29 22:00:00,1,4,22,0,0,0,2,15.5,15.5,46.85,0.0,0.0,0.0,79.3,0.0,partly-cloudy-night,13.785277777777775,491,0,108.0
2012-04-29 23:00:00,1,4,23,0,0,0,2,14.4,14.4,61.11,0.0,0.0,0.0,79.3,0.0,partly-cloudy-night,13.785277777777775,431,0,82.0
2012-04-30 00:00:00,1,4,0,0,1,1,2,12.7,12.7,72.82,0.0,0.0,7.1,79.3,0.0,partly-cloudy-night,13.821666666666667,370,0,48.0
2012-04-30 01:00:00,1,4,1,0,1,1,2,11.5,11.5,77.48,0.0,0.0,4.8,79.3,0.0,partly-cloudy-night,13.821666666666667,310,0,24.0
2012-04-30 02:00:00,1,4,2,0,1,1,2,11.4,11.4,73.25,0.0,0.0,8.3,79.3,0.0,partly-cloudy-night,13.821666666666667,250,0,8.0
2012-04-30 03:00:00,1,4,3,0,1,1,2,10.7,10.7,77.48,0.0,0.0,10.5,79.3,0.0,partly-cloudy-night,13.821666666666667,190,0,4.0
2012-04-30 04:00:00,1,4,4,0,1,1,2,10.5,10.5,74.49,0.0,0.0,9.2,44.6,0.0,partly-cloudy-night,13.821666666666667,130,0,2.0
2012-04-30 05:00:00,1,4,5,0,1,1,2,9.9,7.6,62.66,0.0,0.0,15.8,47.8,0.0,partly-cloudy-night,13.821666666666667,70,0,20.0
2012-04-30 06:00:00,1,4,6,0,1,1,2,9.8,7.8,57.47,0.0,0.0,13.7,26.2,0.0,partly-cloudy-night,13.821666666666667,10,0,123.0
2012-04-30 07:00:00,1,4,7,0,1,1,2,10.6,10.6,50.59,0.0,0.0,12.2,90.1,1.0,cloudy,13.821666666666667,0,780,349.0
2012-04-30 08:00:00,1,4,8,0,1,1,2,11.0,11.0,44.41,0.0,0.0,9.0,90.1,3.0,cloudy,13.821666666666667,0,720,596.0
2012-04-30 09:00:00,1,4,9,0,1,1,2,11.0,11.0,43.14,0.0,0.0,12.7,100.0,4.0,cloudy,13.821666666666667,0,660,268.0
2012-04-30 10:00:00,1,4,10,0,1,1,2,11.8,11.8,41.49,0.0,0.0,7.6,100.0,6.0,cloudy,13.821666666666667,0,600,157.0
2012-04-30 11:00:00,1,4,11,0,1,1,2,12.8,12.8,44.89,0.0,0.0,7.4,100.0,7.0,cloudy,13.821666666666667,0,540,163.0
2012-04-30 12:00:00,1,4,12,0,1,1,2,13.2,13.2,46.6,0.0,0.0,9.0,100.0,8.0,cloudy,13.821666666666667,0,480,225.0
2012-04-30 13:00:00,1,4,13,0,1,1,2,15.1,15.1,47.83,0.0,0.0,1.1,100.0,8.0,cloudy,13.821666666666667,0,420,247.0
2012-04-30 14:00:00,1,4,14,0,1,1,2,16.3,16.3,53.78,0.0,0.0,9.3,98.8,7.0,cloudy,13.821666666666667,0,360,218.0
2012-04-30 15:00:00,1,4,15,0,1,1,2,17.3,17.3,55.09,0.0,0.0,7.7,99.6,5.0,cloudy,13.821666666666667,0,300,231.0
2012-04-30 16:00:00,1,4,16,0,1,1,2,19.1,19.1,58.55,0.0,0.0,13.1,89.4,4.0,partly-cloudy-day,13.821666666666667,0,240,347.0
2012-04-30 17:00:00,1,4,17,0,1,1,2,18.9,18.9,59.39,0.0,0.0,11.1,89.4,3.0,partly-cloudy-day,13.821666666666667,0,180,683.0
2012-04-30 18:00:00,1,4,18,0,1,1,2,18.8,18.8,59.11,0.0,0.0,14.8,100.0,2.0,cloudy,13.821666666666667,0,120,664.0
2012-04-30 19:00:00,1,4,19,0,1,1,2,18.1,18.1,62.05,0.0,0.0,16.6,100.0,0.0,cloudy,13.821666666666667,0,60,471.0
2012-04-30 20:00:00,1,4,20,0,1,1,2,17.8,17.8,60.07,0.0,0.0,9.6,100.0,0.0,cloudy,13.821666666666667,0,0,309.0
2012-04-30 21:00:00,1,4,21,0,1,1,2,17.0,17.0,59.29,0.0,0.0,13.2,100.0,0.0,cloudy,13.821666666666667,549,0,221.0
2012-04-30 22:00:00,1,4,22,0,1,1,2,16.7,16.7,56.95,0.0,0.0,11.3,100.0,0.0,cloudy,13.821666666666667,489,0,134.0
2012-04-30 23:00:00,1,4,23,0,1,1,2,16.7,16.7,56.03,0.0,0.0,14.6,100.0,0.0,cloudy,13.821666666666667,429,0,60.0
2012-05-01 00:00:00,1,5,0,0,2,1,2,16.0,16.0,59.79,0.0,0.0,12.8,100.0,0.0,cloudy,13.85777777777778,369,0,35.0
2012-05-01 01:00:00,1,5,1,0,2,1,2,15.9,15.9,64.21,0.0,0.0,9.3,99.5,0.0,cloudy,13.85777777777778,309,0,21.0
2012-05-01 02:00:00,1,5,2,0,2,1,2,15.7,15.7,72.79,0.0,0.0,7.6,100.0,0.0,cloudy,13.85777777777778,249,0,8.0
2012-05-01 03:00:00,1,5,3,0,2,1,2,15.7,15.7,77.83,0.0,0.0,0.0,100.0,0.0,cloudy,13.85777777777778,189,0,3.0
2012-05-01 04:00:00,1,5,4,0,2,1,2,15.9,15.9,77.02,0.0,0.0,8.3,100.0,0.0,cloudy,13.85777777777778,129,0,8.0
2012-05-01 05:00:00,1,5,5,0,2,1,2,16.8,16.8,74.83,0.0,0.0,6.0,100.0,0.0,cloudy,13.85777777777778,69,0,17.0
2012-05-01 06:00:00,1,5,6,0,2,1,2,16.8,16.8,79.91,0.125,0.0,7.4,100.0,0.0,rain,13.85777777777778,9,0,26.0
2012-05-01 07:00:00,1,5,7,0,2,1,2,16.0,16.0,89.1,2.763,0.0,17.9,100.0,1.0,rain,13.85777777777778,0,781,169.0
2012-05-01 08:00:00,1,5,8,0,2,1,2,17.0,17.0,92.84,0.789,0.0,18.1,98.8,3.0,rain,13.85777777777778,0,721,557.0
2012-05-01 09:00:00,1,5,9,0,2,1,2,18.1,18.1,88.08,0.0,0.0,13.1,96.6,4.0,cloudy,13.85777777777778,0,661,349.0
2012-05-01 10:00:00,1,5,10,0,2,1,2,21.7,21.7,78.58,0.0,0.0,16.9,81.3,4.0,partly-cloudy-day,13.85777777777778,0,601,174.0
2012-05-01 11:00:00,1,5,11,0,2,1,2,23.8,23.8,66.05,0.0,0.0,17.9,44.6,5.0,partly-cloudy-day,13.85777777777778,0,541,229.0
2012-05-01 12:00:00,1,5,12,0,2,1,2,25.7,25.7,59.2,0.0,0.0,14.8,92.1,5.0,cloudy,13.85777777777778,0,481,269.0
2012-05-01 13:00:00,1,5,13,0,2,1,2,27.0,27.5,51.67,0.0,0.0,14.8,93.8,6.0,cloudy,13.85777777777778,0,421,249.0
2012-05-01 14:00:00,1,5,14,0,2,1,2,27.8,28.1,47.93,0.0,0.0,16.2,97.4,5.0,cloudy,13.85777777777778,0,361,204.0
2012-05-01 15:00:00,1,5,15,0,2,1,2,28.0,28.1,45.28,0.0,0.0,14.6,96.6,6.0,cloudy,13.85777777777778,0,301,234.0
2012-05-01 16:00:00,1,5,16,0,2,1,2,27.9,27.9,45.64,0.0,0.0,12.6,86.1,6.0,partly-cloudy-day,13.85777777777778,0,241,354.0
2012-05-01 17:00:00,1,5,17,0,2,1,2,28.1,28.3,47.24,0.0,0.0,4.8,81.1,4.0,partly-cloudy-day,13.85777777777778,0,181,681.0
2012-05-01 18:00:00,1,5,18,0,2,1,2,26.2,26.2,54.04,0.0,0.0,9.3,79.3,2.0,partly-cloudy-day,13.85777777777778,0,121,743.0
2012-05-01 19:00:00,1,5,19,0,2,1,2,26.0,26.0,54.49,0.0,0.0,9.5,79.3,1.0,partly-cloudy-day,13.85777777777778,0,61,487.0
2012-05-01 20:00:00,1,5,20,0,2,1,2,24.1,24.1,60.21,0.0,0.0,9.9,82.8,0.0,partly-cloudy-day,13.85777777777778,0,1,335.0
2012-05-01 21:00:00,1,5,21,0,2,1,2,22.6,22.6,67.23,0.0,0.0,8.7,79.3,0.0,partly-cloudy-night,13.85777777777778,548,0,282.0
2012-05-01 22:00:00,1,5,22,0,2,1,2,22.6,22.6,66.69,0.0,0.0,0.5,80.3,0.0,partly-cloudy-night,13.85777777777778,488,0,211.0
2012-05-01 23:00:00,1,5,23,0,2,1,2,20.6,20.6,78.88,0.0,0.0,0.0,44.6,0.0,partly-cloudy-night,13.85777777777778,428,0,95.0
2012-05-02 00:00:00,1,5,0,0,3,1,2,20.5,20.5,78.89,0.0,0.0,7.1,63.2,0.0,partly-cloudy-night,13.893333333333333,368,0,47.0
2012-05-02 01:00:00,1,5,1,0,3,1,2,18.9,18.9,83.72,0.0,0.0,0.8,79.3,0.0,partly-cloudy-night,13.893333333333333,308,0,15.0
2012-05-02 02:00:00,1,5,2,0,3,1,2,19.0,19.0,82.91,0.0,0.0,0.0,84.7,0.0,partly-cloudy-night,13.893333333333333,248,0,16.0
2012-05-02 03:00:00,1,5,3,0,3,1,2,18.7,18.7,84.47,0.0,0.0,4.8,83.1,0.0,partly-cloudy-night,13.893333333333333,188,0,6.0
2012-05-02 04:00:00,1,5,4,0,3,1,2,18.0,18.0,88.39,0.0,0.0,0.0,82.9,0.0,partly-cloudy-night,13.893333333333333,128,0,4.0
2012-05-02 05:00:00,1,5,5,0,3,1,2,17.9,17.9,89.23,0.0,0.0,8.7,81.1,0.0,partly-cloudy-night,13.893333333333333,68,0,33.0
2012-05-02 06:00:00,1,5,6,0,3,1,2,19.1,19.1,87.11,0.397,0.0,0.0,98.8,0.0,rain,13.893333333333333,8,0,120.0
2012-05-02 07:00:00,1,5,7,0,3,1,2,18.1,18.1,88.54,0.201,0.0,12.3,96.6,1.0,rain,13.893333333333333,0,782,358.0
2012-05-02 08:00:00,1,5,8,0,3,1,2,18.2,18.2,92.27,0.0,0.0,12.5,97.2,2.0,cloudy,13.893333333333333,0,722,666.0
2012-05-02 09:00:00,1,5,9,0,3,1,2,18.9,18.9,88.14,0.0,0.0,10.8,99.6,4.0,cloudy,13.893333333333333,0,662,315.0
2012-05-02 10:00:00,1,5,10,0,3,1,2,19.9,19.9,82.7,0.0,0.0,7.5,97.4,5.0,cloudy,13.893333333333333,0,602,175.0
2012-05-02 11:00:00,1,5,11,0,3,1,2,20.0,20.0,82.38,0.0,0.0,9.1,97.4,6.0,cloudy,13.893333333333333,0,542,184.0
2012-05-02 12:00:00,1,5,12,0,3,1,2,20.0,20.0,82.17,0.0,0.0,12.4,97.4,6.0,cloudy,13.893333333333333,0,482,245.0
2012-05-02 13:00:00,1,5,13,0,3,1,2,20.1,20.1,77.96,0.0,0.0,12.1,97.4,5.0,cloudy,13.893333333333333,0,422,228.0
2012-05-02 14:00:00,1,5,14,0,3,1,2,21.7,21.7,70.42,0.0,0.0,5.4,86.7,5.0,partly-cloudy-day,13.893333333333333,0,362,240.0
2012-05-02 15:00:00,1,5,15,0,3,1,2,22.9,22.9,65.45,0.0,0.0,12.8,83.9,4.0,partly-cloudy-day,13.893333333333333,0,302,256.0
2012-05-02 16:00:00,1,5,16,0,3,1,2,22.6,22.6,66.37,0.0,0.0,11.2,83.9,4.0,partly-cloudy-day,13.893333333333333,0,242,367.0
2012-05-02 17:00:00,1,5,17,0,3,1,2,20.7,20.7,73.51,0.0,0.0,16.3,82.9,3.0,partly-cloudy-day,13.893333333333333,0,182,729.0
2012-05-02 18:00:00,1,5,18,0,3,1,2,19.1,19.1,73.35,0.0,0.0,14.8,79.3,1.0,partly-cloudy-day,13.893333333333333,0,122,813.0
2012-05-02 19:00:00,1,5,19,0,3,1,2,18.1,18.1,77.84,0.0,0.0,16.4,79.3,0.0,partly-cloudy-day,13.893333333333333,0,62,504.0
2012-05-02 20:00:00,1,5,20,0,3,1,2,17.7,17.7,74.59,0.0,0.0,12.9,79.3,0.0,partly-cloudy-day,13.893333333333333,0,2,338.0
2012-05-02 21:00:00,1,5,21,0,3,1,2,16.9,16.9,78.64,0.0,0.0,12.6,86.1,0.0,partly-cloudy-night,13.893333333333333,547,0,239.0
2012-05-02 22:00:00,1,5,22,0,3,1,2,15.9,15.9,82.26,0.0,0.0,14.4,90.1,0.0,cloudy,13.893333333333333,487,0,173.0
2012-05-02 23:00:00,1,5,23,0,3,1,2,15.7,15.7,79.33,0.0,0.0,15.7,100.0,0.0,cloudy,13.893333333333333,427,0,98.0
2012-05-03 00:00:00,1,5,0,0,4,1,2,14.8,14.8,83.42,0.0,0.0,13.9,100.0,0.0,cloudy,13.928333333333333,367,0,90.0
2012-05-03 01:00:00,1,5,1,0,4,1,2,14.0,14.0,87.79,0.0,0.0,7.4,100.0,0.0,cloudy,13.928333333333333,307,0,24.0
2012-05-03 02:00:00,1,5,2,0,4,1,2,13.8,13.8,87.83,0.0,0.0,8.7,100.0,0.0,cloudy,13.928333333333333,247,0,17.0
2012-05-03 03:00:00,1,5,3,0,4,1,2,13.8,13.8,87.91,0.0,0.0,0.0,100.0,0.0,cloudy,13.928333333333333,187,0,6.0
2012-05-03 04:00:00,1,5,4,0,4,1,2,13.8,13.8,87.91,0.0,0.0,12.1,100.0,0.0,cloudy,13.928333333333333,127,0,2.0
2012-05-03 05:00:00,1,5,5,0,4,1,2,13.8,13.8,88.36,0.0,0.0,15.7,100.0,0.0,cloudy,13.928333333333333,67,0,21.0
2012-05-03 06:00:00,1,5,6,0,4,1,2,13.7,13.7,88.39,0.0,0.0,14.2,100.0,0.0,cloudy,13.928333333333333,7,0,136.0
2012-05-03 07:00:00,1,5,7,0,4,1,2,13.1,13.1,92.39,0.0,0.0,9.3,100.0,2.0,cloudy,13.928333333333333,0,783,384.0
2012-05-03 08:00:00,1,5,8,0,4,1,2,13.7,13.7,89.66,0.0,0.0,12.9,100.0,3.0,cloudy,13.928333333333333,0,723,627.0
2012-05-03 09:00:00,1,5,9,0,4,1,2,14.1,14.1,92.69,0.0,0.0,5.8,100.0,5.0,cloudy,13.928333333333333,0,663,304.0
2012-05-03 10:00:00,1,5,10,0,4,1,2,15.7,15.7,83.36,0.0,0.0,11.2,100.0,7.0,cloudy,13.928333333333333,0,603,168.0
2012-05-03 11:00:00,1,5,11,0,4,1,2,17.7,17.7,74.71,0.0,0.0,5.5,100.0,8.0,cloudy,13.928333333333333,0,543,201.0
2012-05-03 12:00:00,1,5,12,0,4,1,2,18.8,18.8,74.1,0.0,0.0,8.5,87.5,9.0,partly-cloudy-day,13.928333333333333,0,483,301.0
2012-05-03 13:00:00,1,5,13,0,4,1,2,21.0,21.0,68.95,0.0,0.0,12.3,82.9,9.0,partly-cloudy-day,13.928333333333333,0,423,265.0
2012-05-03 14:00:00,1,5,14,0,4,1,2,22.8,22.8,65.71,0.0,0.0,12.6,79.3,9.0,partly-cloudy-day,13.928333333333333,0,363,204.0
2012-05-03 15:00:00,1,5,15,0,4,1,2,23.9,23.9,61.55,0.0,0.0,12.2,79.3,7.0,partly-cloudy-day,13.928333333333333,0,303,283.0
2012-05-03 16:00:00,1,5,16,0,4,1,2,25.1,25.1,57.75,0.0,0.0,10.8,79.3,6.0,partly-cloudy-day,13.928333333333333,0,243,370.0
2012-05-03 17:00:00,1,5,17,0,4,1,2,26.8,27.5,55.86,0.0,0.0,8.6,79.3,4.0,partly-cloudy-day,13.928333333333333,0,183,704.0
2012-05-03 18:00:00,1,5,18,0,4,1,2,26.8,27.8,58.36,0.0,0.0,9.6,44.6,2.0,partly-cloudy-day,13.928333333333333,0,123,706.0
2012-05-03 19:00:00,1,5,19,0,4,1,2,25.6,25.6,63.44,0.0,0.0,12.8,44.6,0.0,partly-cloudy-day,13.928333333333333,0,63,522.0
2012-05-03 20:00:00,1,5,20,0,4,1,2,22.6,22.6,75.42,0.0,0.0,12.5,80.8,0.0,partly-cloudy-day,13.928333333333333,0,3,420.0
2012-05-03 21:00:00,1,5,21,0,4,1,2,21.7,21.7,78.64,0.0,0.0,9.0,80.3,0.0,partly-cloudy-night,13.928333333333333,546,0,299.0
2012-05-03 22:00:00,1,5,22,0,4,1,2,21.4,21.4,79.88,0.0,0.0,0.4,79.3,0.0,partly-cloudy-night,13.928333333333333,486,0,246.0
2012-05-03 23:00:00,1,5,23,0,4,1,2,20.7,20.7,79.57,0.0,0.0,5.4,84.7,0.0,partly-cloudy-night,13.928333333333333,426,0,121.0
2012-05-04 00:00:00,1,5,0,0,5,1,2,20.5,20.5,79.42,0.261,0.0,20.8,88.3,0.0,rain,13.963611111111112,366,0,89.0
2012-05-04 01:00:00,1,5,1,0,5,1,2,20.5,20.5,79.43,0.022,0.0,8.1,87.5,0.0,rain,13.963611111111112,306,0,48.0
2012-05-04 02:00:00,1,5,2,0,5,1,2,19.8,19.8,83.2,0.0,0.0,8.9,80.3,0.0,partly-cloudy-night,13.963611111111112,246,0,11.0
2012-05-04 03:00:00,1,5,3,0,5,1,2,19.0,19.0,87.35,0.0,0.0,14.0,82.5,0.0,partly-cloudy-night,13.963611111111112,186,0,14.0
2012-05-04 04:00:00,1,5,4,0,5,1,2,18.9,18.9,87.38,0.0,0.0,15.6,80.3,0.0,partly-cloudy-night,13.963611111111112,126,0,4.0
2012-05-04 05:00:00,1,5,5,0,5,1,2,18.7,18.7,88.77,0.0,0.0,12.1,82.3,0.0,partly-cloudy-night,13.963611111111112,66,0,24.0
2012-05-04 06:00:00,1,5,6,0,5,1,2,18.6,18.6,88.51,0.0,0.0,0.0,48.2,0.0,partly-cloudy-night,13.963611111111112,6,0,135.0
2012-05-04 07:00:00,1,5,7,0,5,1,2,18.6,18.6,88.85,0.0,0.0,5.3,79.3,2.0,partly-cloudy-day,13.963611111111112,0,784,356.0
2012-05-04 08:00:00,1,5,8,0,5,1,2,19.0,19.0,87.37,0.0,0.0,0.5,82.9,3.0,partly-cloudy-day,13.963611111111112,0,724,618.0
2012-05-04 09:00:00,1,5,9,0,5,1,2,21.0,21.0,78.99,0.0,0.0,0.3,79.3,4.0,partly-cloudy-day,13.963611111111112,0,664,294.0
2012-05-04 10:00:00,1,5,10,0,5,1,2,22.1,22.1,74.12,0.0,0.0,8.6,89.1,4.0,partly-cloudy-day,13.963611111111112,0,604,199.0
2012-05-04 11:00:00,1,5,11,0,5,1,2,24.0,24.0,70.78,0.0,0.0,5.2,79.3,4.0,partly-cloudy-day,13.963611111111112,0,544,258.0
2012-05-04 12:00:00,1,5,12,0,5,1,2,24.2,24.2,69.6,0.173,0.0,6.9,96.0,4.0,rain,13.963611111111112,0,484,171.0
2012-05-04 13:00:00,1,5,13,0,5,1,2,22.6,22.6,75.23,4.14,0.0,2.0,93.8,5.0,rain,13.963611111111112,0,424,278.0
2012-05-04 14:00:00,1,5,14,0,5,1,2,24.1,24.1,73.97,0.0,0.0,18.0,96.6,6.0,cloudy,13.963611111111112,0,364,242.0
2012-05-04 15:00:00,1,5,15,0,5,1,2,26.7,27.9,62.55,0.0,0.0,7.5,97.4,5.0,cloudy,13.963611111111112,0,304,343.0
2012-05-04 16:00:00,1,5,16,0,5,1,2,28.7,29.2,49.9,0.0,0.0,11.0,83.9,4.0,partly-cloudy-day,13.963611111111112,0,244,440.0
2012-05-04 17:00:00,1,5,17,0,5,1,2,27.8,28.4,51.82,0.0,0.0,11.4,86.1,3.0,partly-cloudy-day,13.963611111111112,0,184,643.0
2012-05-04 18:00:00,1,5,18,0,5,1,2,25.6,25.6,55.71,0.292,0.0,22.6,87.5,1.0,rain,13.963611111111112,0,124,641.0
2012-05-04 19:00:00,1,5,19,0,5,1,2,25.5,25.5,52.93,0.0,0.0,8.5,89.7,0.0,partly-cloudy-day,13.963611111111112,0,64,452.0
2012-05-04 20:00:00,1,5,20,0,5,1,2,24.9,24.9,51.82,0.0,0.0,7.6,88.9,0.0,partly-cloudy-day,13.963611111111112,0,4,313.0
2012-05-04 21:00:00,1,5,21,0,5,1,2,22.7,22.7,69.22,0.0,0.0,12.4,82.2,0.0,partly-cloudy-night,13.963611111111112,545,0,235.0
2012-05-04 22:00:00,1,5,22,0,5,1,2,20.9,20.9,84.07,0.0,0.0,8.7,49.8,0.0,partly-cloudy-night,13.963611111111112,485,0,232.0
2012-05-04 23:00:00,1,5,23,0,5,1,2,20.8,20.8,84.3,0.0,0.0,4.8,54.2,0.0,partly-cloudy-night,13.963611111111112,425,0,256.0
2012-05-05 00:00:00,1,5,0,0,6,0,2,20.6,20.6,85.53,0.0,0.0,0.0,51.8,0.0,partly-cloudy-night,13.998055555555556,365,0,153.0
2012-05-05 01:00:00,1,5,1,0,6,0,2,20.5,20.5,84.65,0.0,0.0,0.0,51.0,0.0,partly-cloudy-night,13.998055555555556,305,0,107.0
2012-05-05 02:00:00,1,5,2,0,6,0,2,19.8,19.8,87.89,0.0,0.0,0.9,28.0,0.0,partly-cloudy-night,13.998055555555556,245,0,75.0
2012-05-05 03:00:00,1,5,3,0,6,0,2,19.7,19.7,84.11,0.0,0.0,0.4,24.4,0.0,partly-cloudy-night,13.998055555555556,185,0,32.0
2012-05-05 04:00:00,1,5,4,0,6,0,2,18.9,18.9,87.26,0.0,0.0,7.3,24.4,0.0,partly-cloudy-night,13.998055555555556,125,0,9.0
2012-05-05 05:00:00,1,5,5,0,6,0,2,18.6,18.6,88.54,0.0,0.0,5.6,24.4,0.0,partly-cloudy-night,13.998055555555556,65,0,22.0
2012-05-05 06:00:00,1,5,6,0,6,0,2,17.8,17.8,89.84,0.011,0.0,7.3,44.6,0.0,rain,13.998055555555556,5,0,42.0
2012-05-05 07:00:00,1,5,7,0,6,0,2,18.6,18.6,88.83,0.0,0.0,0.0,48.2,2.0,partly-cloudy-day,13.998055555555556,0,785,87.0
2012-05-05 08:00:00,1,5,8,0,6,0,2,19.9,19.9,84.12,0.0,0.0,5.6,79.3,4.0,partly-cloudy-day,13.998055555555556,0,725,197.0
2012-05-05 09:00:00,1,5,9,0,6,0,2,22.0,22.0,77.71,0.0,0.0,7.1,79.3,6.0,partly-cloudy-day,13.998055555555556,0,665,284.0
2012-05-05 10:00:00,1,5,10,0,6,0,2,23.8,23.8,66.4,0.0,0.0,9.2,79.3,7.0,partly-cloudy-day,13.998055555555556,0,605,432.0
2012-05-05 11:00:00,1,5,11,0,6,0,2,25.7,25.7,59.16,0.0,0.0,5.5,81.3,8.0,partly-cloudy-day,13.998055555555556,0,545,575.0
2012-05-05 12:00:00,1,5,12,0,6,0,2,26.7,27.7,58.73,0.0,0.0,6.9,82.3,9.0,partly-cloudy-day,13.998055555555556,0,485,550.0
2012-05-05 13:00:00,1,5,13,0,6,0,2,28.0,28.9,54.78,0.0,0.0,9.2,85.7,8.0,partly-cloudy-day,13.998055555555556,0,425,524.0
2012-05-05 14:00:00,1,5,14,0,6,0,2,26.0,26.0,61.46,0.0,0.0,16.1,95.6,6.0,cloudy,13.998055555555556,0,365,428.0
2012-05-05 15:00:00,1,5,15,0,6,0,2,24.2,24.2,71.84,0.0,0.0,13.0,96.0,3.0,cloudy,13.998055555555556,0,305,541.0
2012-05-05 16:00:00,1,5,16,0,6,0,2,25.0,25.0,65.12,0.0,0.0,24.3,93.8,2.0,cloudy,13.998055555555556,0,245,540.0
2012-05-05 17:00:00,1,5,17,0,6,0,2,24.9,24.9,65.42,0.0,0.0,20.4,94.5,1.0,cloudy,13.998055555555556,0,185,502.0
2012-05-05 18:00:00,1,5,18,0,6,0,2,23.8,23.8,70.89,0.0,0.0,23.4,94.6,1.0,cloudy,13.998055555555556,0,125,434.0
2012-05-05 19:00:00,1,5,19,0,6,0,2,22.0,22.0,72.83,0.0,0.0,21.3,92.9,0.0,cloudy,13.998055555555556,0,65,405.0
2012-05-05 20:00:00,1,5,20,0,6,0,2,20.9,20.9,77.47,0.0,0.0,16.2,84.5,0.0,partly-cloudy-day,13.998055555555556,0,5,309.0
2012-05-05 21:00:00,1,5,21,0,6,0,2,19.9,19.9,78.56,0.0,0.0,14.2,87.5,0.0,partly-cloudy-night,13.998055555555556,544,0,269.0
2012-05-05 22:00:00,1,5,22,0,6,0,2,19.8,19.8,78.88,0.0,0.0,12.6,100.0,0.0,cloudy,13.998055555555556,484,0,217.0
2012-05-05 23:00:00,1,5,23,0,6,0,2,19.1,19.1,81.29,0.0,0.0,17.8,100.0,0.0,cloudy,13.998055555555556,424,0,149.0
2012-05-06 00:00:00,1,5,0,0,0,0,2,19.0,19.0,81.34,0.0,0.0,9.8,100.0,0.0,cloudy,14.032222222222222,364,0,134.0
2012-05-06 01:00:00,1,5,1,0,0,0,2,18.7,18.7,79.01,0.0,0.0,17.2,100.0,0.0,cloudy,14.032222222222222,304,0,121.0
2012-05-06 02:00:00,1,5,2,0,0,0,2,18.0,18.0,82.65,0.0,0.0,17.3,100.0,0.0,cloudy,14.032222222222222,244,0,93.0
2012-05-06 03:00:00,1,5,3,0,0,0,2,17.8,17.8,83.84,0.0,0.0,12.4,100.0,0.0,cloudy,14.032222222222222,184,0,28.0
2012-05-06 04:00:00,1,5,4,0,0,0,2,16.9,16.9,83.98,0.0,0.0,12.1,100.0,0.0,cloudy,14.032222222222222,124,0,16.0
2012-05-06 05:00:00,1,5,5,0,0,0,2,16.6,16.6,85.48,0.0,0.0,10.6,100.0,0.0,cloudy,14.032222222222222,64,0,11.0
2012-05-06 06:00:00,1,5,6,0,0,0,2,16.6,16.6,85.47,0.0,0.0,10.6,100.0,0.0,cloudy,14.032222222222222,4,0,17.0
2012-05-06 07:00:00,1,5,7,0,0,0,2,16.6,16.6,84.32,0.0,0.0,10.6,100.0,1.0,cloudy,14.032222222222222,0,785,36.0
2012-05-06 08:00:00,1,5,8,0,0,0,2,15.9,15.9,89.27,0.0,0.0,10.5,100.0,3.0,cloudy,14.032222222222222,0,725,114.0
2012-05-06 09:00:00,1,5,9,0,0,0,2,16.7,16.7,85.33,0.0,0.0,10.7,100.0,4.0,cloudy,14.032222222222222,0,665,191.0
