,datetime,yr,mnth,hr,holiday,weekday,workingday,season,temp,feelslike,humidity,precip,snowdepth,windspeed,cloudcover,uvindex,icon,sunlight_hours,mtillsunrise,mtillsunset,cnt
8810,2012-01-03 01:00:00,1,1,1,0,2,1,1,0.0,-4.7,50.07,0.0,0.0,16.5,88.9,0.0,partly-cloudy-night,9.5175,387,0,6.0
8811,2012-01-03 02:00:00,1,1,2,0,2,1,1,-0.9,-6.1,54.16,0.0,0.0,18.7,86.7,0.0,partly-cloudy-night,9.5175,327,0,3.0
8812,2012-01-03 03:00:00,1,1,3,0,2,1,1,-1.2,-6.2,54.36,0.0,0.0,17.0,24.4,0.0,partly-cloudy-night,9.5175,267,0,2.0
8813,2012-01-03 04:00:00,1,1,4,0,2,1,1,-1.9,-6.5,53.81,0.0,0.0,14.1,24.4,0.0,partly-cloudy-night,9.5175,207,0,5.0
8814,2012-01-03 05:00:00,1,1,5,0,2,1,1,-1.9,-7.3,57.0,0.0,0.0,18.2,0.0,0.0,clear-night,9.5175,147,0,12.0
8815,2012-01-03 06:00:00,1,1,6,0,2,1,1,-1.9,-7.2,57.58,0.0,0.0,16.9,1.0,0.0,clear-night,9.5175,87,0,85.0
8816,2012-01-03 07:00:00,1,1,7,0,2,1,1,-1.2,-6.6,54.47,0.0,0.0,18.8,79.3,0.0,partly-cloudy-night,9.5175,27,0,170.0
8817,2012-01-03 08:00:00,1,1,8,0,2,1,1,-1.2,-6.5,51.15,0.0,0.0,18.7,44.6,1.0,partly-cloudy-day,9.5175,0,538,354.0
8818,2012-01-03 09:00:00,1,1,9,0,2,1,1,-1.2,-8.1,46.72,0.0,0.0,31.2,48.2,2.0,partly-cloudy-day,9.5175,0,478,153.0
8819,2012-01-03 10:00:00,1,1,10,0,2,1,1,-0.9,-8.0,38.85,0.0,0.0,34.0,50.0,3.0,partly-cloudy-day,9.5175,0,418,60.0
8820,2012-01-03 11:00:00,1,1,11,0,2,1,1,-0.2,-7.2,36.55,0.0,0.0,35.1,88.9,3.0,partly-cloudy-day,9.5175,0,358,75.0
8821,2012-01-03 12:00:00,1,1,12,0,2,1,1,-0.2,-7.9,34.52,0.0,0.0,43.6,89.3,3.0,partly-cloudy-day,9.5175,0,298,74.0
8822,2012-01-03 13:00:00,1,1,13,0,2,1,1,-0.1,-7.3,33.87,0.0,0.0,37.6,88.9,2.0,partly-cloudy-day,9.5175,0,238,73.0
8823,2012-01-03 14:00:00,1,1,14,0,2,1,1,-1.2,-7.8,37.45,0.0,0.0,28.3,88.3,2.0,partly-cloudy-day,9.5175,0,178,79.0
8824,2012-01-03 15:00:00,1,1,15,0,2,1,1,-2.0,-9.8,40.33,0.0,0.0,37.7,52.8,1.0,partly-cloudy-day,9.5175,0,118,77.0
8825,2012-01-03 16:00:00,1,1,16,0,2,1,1,-1.9,-9.1,25.21,0.0,0.0,31.4,89.3,0.0,partly-cloudy-day,9.5175,0,58,136.0
8826,2012-01-03 17:00:00,1,1,17,0,2,1,1,-2.2,-9.9,25.45,0.0,0.0,35.7,82.3,0.0,partly-cloudy-night,9.5175,866,0,245.0
8827,2012-01-03 18:00:00,1,1,18,0,2,1,1,-3.0,-10.2,28.17,0.0,0.0,28.0,44.6,0.0,partly-cloudy-night,9.5175,806,0,224.0
8828,2012-01-03 19:00:00,1,1,19,0,2,1,1,-3.3,-8.9,33.17,0.0,0.0,17.2,24.4,0.0,partly-cloudy-night,9.5175,746,0,156.0
8829,2012-01-03 20:00:00,1,1,20,0,2,1,1,-4.1,-9.4,36.55,0.0,0.0,15.0,24.4,0.0,partly-cloudy-night,9.5175,686,0,115.0
8830,2012-01-03 21:00:00,1,1,21,0,2,1,1,-4.1,-9.8,45.91,0.0,0.0,17.0,26.4,0.0,partly-cloudy-night,9.5175,626,0,68.0
8831,2012-01-03 22:00:00,1,1,22,0,2,1,1,-4.3,-11.4,47.11,0.0,0.0,24.8,51.8,0.0,partly-cloudy-night,9.5175,566,0,33.0
8832,2012-01-03 23:00:00,1,1,23,0,2,1,1,-5.1,-12.0,42.94,0.0,0.0,22.0,26.4,0.0,partly-cloudy-night,9.5175,506,0,18.0
8833,2012-01-04 00:00:00,1,1,0,0,3,1,1,-6.1,-14.3,41.63,0.0,0.0,28.9,25.4,0.0,partly-cloudy-night,9.53111111111111,447,0,9.0
8834,2012-01-04 01:00:00,1,1,1,0,3,1,1,-6.9,-14.2,36.6,0.0,0.0,21.3,24.4,0.0,partly-cloudy-night,9.53111111111111,387,0,3.0
8835,2012-01-04 02:00:00,1,1,2,0,3,1,1,-8.0,-15.0,34.76,0.0,0.0,18.4,0.0,0.0,clear-night,9.53111111111111,327,0,1.0
8836,2012-01-04 03:00:00,1,1,3,0,3,1,1,-8.2,-15.2,35.16,0.0,0.0,17.9,0.0,0.0,clear-night,9.53111111111111,267,0,1.0
8837,2012-01-04 04:00:00,1,1,4,0,3,1,1,-8.3,-14.1,40.6,0.0,0.0,13.3,0.0,0.0,clear-night,9.53111111111111,207,0,2.0
8838,2012-01-04 05:00:00,1,1,5,0,3,1,1,-8.3,-13.5,41.79,0.0,0.0,11.1,0.0,0.0,clear-night,9.53111111111111,147,0,14.0
8839,2012-01-04 06:00:00,1,1,6,0,3,1,1,-8.3,-14.0,45.11,0.0,0.0,12.6,0.0,0.0,clear-night,9.53111111111111,87,0,59.0
8840,2012-01-04 07:00:00,1,1,7,0,3,1,1,-8.1,-12.5,45.49,0.0,0.0,8.7,44.6,0.0,partly-cloudy-night,9.53111111111111,27,0,152.0
8841,2012-01-04 08:00:00,1,1,8,0,3,1,1,-7.2,-11.5,46.38,0.0,0.0,8.9,89.3,1.0,partly-cloudy-day,9.53111111111111,0,538,315.0
8842,2012-01-04 09:00:00,1,1,9,0,3,1,1,-6.1,-8.8,45.22,0.0,0.0,5.4,89.3,3.0,partly-cloudy-day,9.53111111111111,0,478,180.0
8843,2012-01-04 10:00:00,1,1,10,0,3,1,1,-5.0,-7.5,42.56,0.0,0.0,5.6,94.6,4.0,cloudy,9.53111111111111,0,418,64.0
8844,2012-01-04 11:00:00,1,1,11,0,3,1,1,-4.2,-9.0,46.04,0.0,0.0,12.8,93.8,4.0,cloudy,9.53111111111111,0,358,46.0
8845,2012-01-04 12:00:00,1,1,12,0,3,1,1,-2.1,-7.2,42.08,0.0,0.0,16.1,90.1,4.0,cloudy,9.53111111111111,0,298,84.0
8846,2012-01-04 13:00:00,1,1,13,0,3,1,1,-1.9,-6.9,45.73,0.0,0.0,16.2,89.1,3.0,partly-cloudy-day,9.53111111111111,0,238,91.0
8847,2012-01-04 14:00:00,1,1,14,0,3,1,1,-0.9,-6.5,42.06,0.0,0.0,21.4,91.1,2.0,cloudy,9.53111111111111,0,178,75.0
8848,2012-01-04 15:00:00,1,1,15,0,3,1,1,-0.1,-5.0,40.38,0.0,0.0,18.2,89.1,1.0,partly-cloudy-day,9.53111111111111,0,118,90.0
8849,2012-01-04 16:00:00,1,1,16,0,3,1,1,0.7,-3.0,40.24,0.0,0.0,12.5,89.1,0.0,partly-cloudy-day,9.53111111111111,0,58,131.0
8850,2012-01-04 17:00:00,1,1,17,0,3,1,1,0.7,-2.2,38.65,0.0,0.0,9.1,89.1,0.0,partly-cloudy-night,9.53111111111111,866,0,281.0
8851,2012-01-04 18:00:00,1,1,18,0,3,1,1,0.8,-1.5,41.25,0.0,0.0,7.1,89.1,0.0,partly-cloudy-night,9.53111111111111,806,0,289.0
8852,2012-01-04 19:00:00,1,1,19,0,3,1,1,0.8,-2.8,41.41,0.0,0.0,12.1,90.9,0.0,cloudy,9.53111111111111,746,0,184.0
8853,2012-01-04 20:00:00,1,1,20,0,3,1,1,0.8,-2.4,43.95,0.0,0.0,10.3,92.1,0.0,cloudy,9.53111111111111,686,0,123.0
8854,2012-01-04 21:00:00,1,1,21,0,3,1,1,0.8,0.8,47.45,0.0,0.0,4.8,96.6,0.0,cloudy,9.53111111111111,626,0,90.0
8855,2012-01-04 22:00:00,1,1,22,0,3,1,1,0.9,-1.2,44.11,0.0,0.0,6.7,91.1,0.0,cloudy,9.53111111111111,566,0,52.0
8856,2012-01-04 23:00:00,1,1,23,0,3,1,1,1.6,-1.9,49.28,0.0,0.0,12.6,97.4,0.0,cloudy,9.53111111111111,506,0,32.0
8857,2012-01-05 00:00:00,1,1,0,0,4,1,1,0.9,-0.8,51.59,0.0,0.0,5.5,90.1,0.0,cloudy,9.545277777777779,447,0,14.0
8858,2012-01-05 01:00:00,1,1,1,0,4,1,1,0.8,-0.7,51.93,0.0,0.0,5.2,52.0,0.0,partly-cloudy-night,9.545277777777779,387,0,5.0
8859,2012-01-05 02:00:00,1,1,2,0,4,1,1,0.4,0.4,61.38,0.0,0.0,0.0,79.3,0.0,partly-cloudy-night,9.545277777777779,327,0,4.0
8860,2012-01-05 03:00:00,1,1,3,0,4,1,1,-0.2,-0.2,66.14,0.0,0.0,4.8,100.0,0.0,cloudy,9.545277777777779,267,0,4.0
8861,2012-01-05 04:00:00,1,1,4,0,4,1,1,0.6,-1.0,62.63,0.0,0.0,5.2,100.0,0.0,cloudy,9.545277777777779,207,0,5.0
8862,2012-01-05 05:00:00,1,1,5,0,4,1,1,0.8,-2.0,73.88,0.0,0.0,8.9,100.0,0.0,cloudy,9.545277777777779,147,0,26.0
8863,2012-01-05 06:00:00,1,1,6,0,4,1,1,0.9,-0.7,69.1,0.0,0.0,5.2,100.0,0.0,cloudy,9.545277777777779,87,0,78.0
8864,2012-01-05 07:00:00,1,1,7,0,4,1,1,0.9,0.9,73.54,0.0,0.0,0.0,100.0,0.0,cloudy,9.545277777777779,27,0,215.0
8865,2012-01-05 08:00:00,1,1,8,0,4,1,1,1.6,1.6,70.56,0.0,0.0,0.6,100.0,1.0,cloudy,9.545277777777779,0,539,388.0
8866,2012-01-05 09:00:00,1,1,9,0,4,1,1,2.9,2.9,53.1,0.0,0.0,4.8,100.0,2.0,cloudy,9.545277777777779,0,479,227.0
8867,2012-01-05 10:00:00,1,1,10,0,4,1,1,5.7,5.7,49.33,0.0,0.0,1.5,46.6,4.0,partly-cloudy-day,9.545277777777779,0,419,86.0
8868,2012-01-05 11:00:00,1,1,11,0,4,1,1,6.0,2.7,47.58,0.0,0.0,17.3,44.6,5.0,partly-cloudy-day,9.545277777777779,0,359,84.0
8869,2012-01-05 12:00:00,1,1,12,0,4,1,1,7.7,4.5,42.34,0.0,0.0,20.2,79.3,5.0,partly-cloudy-day,9.545277777777779,0,299,120.0
8870,2012-01-05 13:00:00,1,1,13,0,4,1,1,8.0,5.1,39.27,0.0,0.0,18.7,44.6,4.0,partly-cloudy-day,9.545277777777779,0,239,118.0
8871,2012-01-05 14:00:00,1,1,14,0,4,1,1,8.8,6.0,34.3,0.0,0.0,18.8,82.9,3.0,partly-cloudy-day,9.545277777777779,0,179,117.0
8872,2012-01-05 15:00:00,1,1,15,0,4,1,1,8.8,6.0,34.21,0.0,0.0,18.8,82.9,2.0,partly-cloudy-day,9.545277777777779,0,119,119.0
8873,2012-01-05 16:00:00,1,1,16,0,4,1,1,9.0,7.0,34.28,0.0,0.0,13.4,89.1,0.0,partly-cloudy-day,9.545277777777779,0,59,197.0
8874,2012-01-05 17:00:00,1,1,17,0,4,1,1,8.0,6.1,36.27,0.0,0.0,10.6,79.3,0.0,partly-cloudy-night,9.545277777777779,866,0,412.0
8875,2012-01-05 18:00:00,1,1,18,0,4,1,1,7.5,6.9,35.62,0.0,0.0,5.2,79.3,0.0,partly-cloudy-night,9.545277777777779,806,0,383.0
8876,2012-01-05 19:00:00,1,1,19,0,4,1,1,5.5,5.5,49.11,0.0,0.0,0.0,44.6,0.0,partly-cloudy-night,9.545277777777779,746,0,265.0
8877,2012-01-05 20:00:00,1,1,20,0,4,1,1,3.4,1.1,61.54,0.0,0.0,8.7,24.4,0.0,partly-cloudy-night,9.545277777777779,686,0,177.0
8878,2012-01-05 21:00:00,1,1,21,0,4,1,1,3.4,0.6,60.43,0.0,0.0,10.8,44.6,0.0,partly-cloudy-night,9.545277777777779,626,0,97.0
8879,2012-01-05 22:00:00,1,1,22,0,4,1,1,2.5,0.4,69.83,0.0,0.0,7.5,85.7,0.0,partly-cloudy-night,9.545277777777779,566,0,71.0
8880,2012-01-05 23:00:00,1,1,23,0,4,1,1,1.8,0.2,72.96,0.0,0.0,5.8,44.6,0.0,partly-cloudy-night,9.545277777777779,506,0,60.0
8881,2012-01-06 00:00:00,1,1,0,0,5,1,1,1.8,1.8,74.62,0.0,0.0,0.7,79.3,0.0,partly-cloudy-night,9.560277777777777,447,0,25.0
8882,2012-01-06 01:00:00,1,1,1,0,5,1,1,1.8,-1.3,68.39,0.0,0.0,10.5,24.4,0.0,partly-cloudy-night,9.560277777777777,387,0,8.0
8883,2012-01-06 02:00:00,1,1,2,0,5,1,1,1.7,-0.5,68.8,0.0,0.0,7.4,24.4,0.0,partly-cloudy-night,9.560277777777777,327,0,5.0
8884,2012-01-06 03:00:00,1,1,3,0,5,1,1,1.6,-1.1,70.44,0.0,0.0,9.2,79.3,0.0,partly-cloudy-night,9.560277777777777,267,0,4.0
8885,2012-01-06 04:00:00,1,1,4,0,5,1,1,0.9,-2.0,78.68,0.0,0.0,9.2,97.4,0.0,cloudy,9.560277777777777,207,0,3.0
8886,2012-01-06 05:00:00,1,1,5,0,5,1,1,1.9,-0.4,73.79,0.0,0.0,7.5,100.0,0.0,cloudy,9.560277777777777,147,0,13.0
8887,2012-01-06 06:00:00,1,1,6,0,5,1,1,2.7,2.7,65.57,0.0,0.0,0.8,99.6,0.0,cloudy,9.560277777777777,87,0,70.0
8888,2012-01-06 07:00:00,1,1,7,0,5,1,1,2.7,0.2,71.08,0.0,0.0,8.9,89.7,0.0,partly-cloudy-night,9.560277777777777,27,0,205.0
8889,2012-01-06 08:00:00,1,1,8,0,5,1,1,2.9,0.0,69.18,0.0,0.0,10.8,86.5,2.0,partly-cloudy-day,9.560277777777777,0,540,447.0
8890,2012-01-06 09:00:00,1,1,9,0,5,1,1,3.9,0.9,65.34,0.0,0.0,12.5,81.3,3.0,partly-cloudy-day,9.560277777777777,0,480,241.0
8891,2012-01-06 10:00:00,1,1,10,0,5,1,1,6.4,4.0,55.43,0.0,0.0,11.4,79.3,4.0,partly-cloudy-day,9.560277777777777,0,420,116.0
8892,2012-01-06 11:00:00,1,1,11,0,5,1,1,9.3,6.9,47.78,0.0,0.0,16.3,79.3,5.0,partly-cloudy-day,9.560277777777777,0,360,138.0
8893,2012-01-06 12:00:00,1,1,12,0,5,1,1,11.4,11.4,42.06,0.0,0.0,18.5,79.3,5.0,partly-cloudy-day,9.560277777777777,0,300,191.0
8894,2012-01-06 13:00:00,1,1,13,0,5,1,1,14.3,14.3,34.92,0.0,0.0,13.6,79.3,4.0,partly-cloudy-day,9.560277777777777,0,240,204.0
8895,2012-01-06 14:00:00,1,1,14,0,5,1,1,16.8,16.8,27.81,0.0,0.0,16.6,44.6,3.0,partly-cloudy-day,9.560277777777777,0,180,178.0
8896,2012-01-06 15:00:00,1,1,15,0,5,1,1,17.1,17.1,27.54,0.0,0.0,18.1,44.6,2.0,partly-cloudy-day,9.560277777777777,0,120,222.0
8897,2012-01-06 16:00:00,1,1,16,0,5,1,1,14.4,14.4,34.88,0.0,0.0,14.4,44.6,0.0,partly-cloudy-day,9.560277777777777,0,60,294.0
8898,2012-01-06 17:00:00,1,1,17,0,5,1,1,15.7,15.7,30.08,0.0,0.0,16.6,24.4,0.0,partly-cloudy-day,9.560277777777777,0,0,476.0
8899,2012-01-06 18:00:00,1,1,18,0,5,1,1,13.9,13.9,33.62,0.0,0.0,17.9,0.0,0.0,clear-night,9.560277777777777,806,0,419.0
8900,2012-01-06 19:00:00,1,1,19,0,5,1,1,11.6,11.6,41.24,0.0,0.0,12.9,0.0,0.0,clear-night,9.560277777777777,746,0,272.0
8901,2012-01-06 20:00:00,1,1,20,0,5,1,1,10.7,10.7,44.41,0.0,0.0,14.5,0.0,0.0,clear-night,9.560277777777777,686,0,177.0
8902,2012-01-06 21:00:00,1,1,21,0,5,1,1,9.1,7.1,49.47,0.0,0.0,12.8,0.0,0.0,clear-night,9.560277777777777,626,0,154.0
8903,2012-01-06 22:00:00,1,1,22,0,5,1,1,8.9,8.9,49.14,0.0,0.0,1.2,0.0,0.0,clear-night,9.560277777777777,566,0,135.0
8904,2012-01-06 23:00:00,1,1,23,0,5,1,1,8.8,7.0,49.66,0.0,0.0,11.2,0.0,0.0,clear-night,9.560277777777777,506,0,101.0
8905,2012-01-07 00:00:00,1,1,0,0,6,0,1,9.6,8.0,46.83,0.0,0.0,11.0,0.0,0.0,clear-night,9.576666666666666,447,0,79.0
8906,2012-01-07 01:00:00,1,1,1,0,6,0,1,8.6,7.4,51.07,0.0,0.0,7.7,0.0,0.0,clear-night,9.576666666666666,387,0,62.0
8907,2012-01-07 02:00:00,1,1,2,0,6,0,1,6.8,5.4,57.5,0.0,0.0,7.5,44.6,0.0,partly-cloudy-night,9.576666666666666,327,0,38.0
8908,2012-01-07 03:00:00,1,1,3,0,6,0,1,6.6,5.7,58.4,0.0,0.0,5.6,79.3,0.0,partly-cloudy-night,9.576666666666666,267,0,20.0
8909,2012-01-07 04:00:00,1,1,4,0,6,0,1,4.0,2.2,69.43,0.0,0.0,7.4,79.3,0.0,partly-cloudy-night,9.576666666666666,207,0,10.0
8910,2012-01-07 05:00:00,1,1,5,0,6,0,1,3.7,1.9,74.96,0.0,0.0,7.1,24.4,0.0,partly-cloudy-night,9.576666666666666,147,0,9.0
8911,2012-01-07 06:00:00,1,1,6,0,6,0,1,1.8,-1.6,85.75,0.0,0.0,12.2,24.4,0.0,partly-cloudy-night,9.576666666666666,87,0,7.0
8912,2012-01-07 07:00:00,1,1,7,0,6,0,1,2.6,0.5,76.58,0.0,0.0,7.3,24.4,0.0,partly-cloudy-night,9.576666666666666,27,0,20.0
8913,2012-01-07 08:00:00,1,1,8,0,6,0,1,2.0,-0.8,78.63,0.0,0.0,9.5,24.4,1.0,partly-cloudy-day,9.576666666666666,0,541,64.0
8914,2012-01-07 09:00:00,1,1,9,0,6,0,1,5.1,4.1,72.71,0.0,0.0,5.4,44.6,3.0,partly-cloudy-day,9.576666666666666,0,481,130.0
8915,2012-01-07 10:00:00,1,1,10,0,6,0,1,8.2,5.8,55.83,0.0,0.0,14.5,44.6,4.0,partly-cloudy-day,9.576666666666666,0,421,203.0
8916,2012-01-07 11:00:00,1,1,11,0,6,0,1,11.2,11.2,42.74,0.0,0.0,14.2,44.6,5.0,partly-cloudy-day,9.576666666666666,0,361,324.0
8917,2012-01-07 12:00:00,1,1,12,0,6,0,1,13.5,13.5,42.48,0.0,0.0,13.9,84.3,4.0,partly-cloudy-day,9.576666666666666,0,301,376.0
8918,2012-01-07 13:00:00,1,1,13,0,6,0,1,16.1,16.1,41.59,0.0,0.0,18.2,47.6,4.0,partly-cloudy-day,9.576666666666666,0,241,445.0
8919,2012-01-07 14:00:00,1,1,14,0,6,0,1,19.9,19.9,37.49,0.0,0.0,20.2,47.8,3.0,partly-cloudy-day,9.576666666666666,0,181,512.0
8920,2012-01-07 15:00:00,1,1,15,0,6,0,1,18.8,18.8,38.07,0.0,0.0,17.8,100.0,2.0,cloudy,9.576666666666666,0,121,449.0
8921,2012-01-07 16:00:00,1,1,16,0,6,0,1,18.1,18.1,44.45,0.0,0.0,9.5,100.0,0.0,cloudy,9.576666666666666,0,61,401.0
8922,2012-01-07 17:00:00,1,1,17,0,6,0,1,17.8,17.8,45.29,0.0,0.0,9.2,82.5,0.0,partly-cloudy-day,9.576666666666666,0,1,322.0
8923,2012-01-07 18:00:00,1,1,18,0,6,0,1,16.5,16.5,43.36,0.0,0.0,7.7,46.6,0.0,partly-cloudy-night,9.576666666666666,806,0,297.0
8924,2012-01-07 19:00:00,1,1,19,0,6,0,1,15.7,15.7,39.42,0.0,0.0,15.9,79.3,0.0,partly-cloudy-night,9.576666666666666,746,0,215.0
8925,2012-01-07 20:00:00,1,1,20,0,6,0,1,13.0,13.0,43.55,0.0,0.0,14.6,82.3,0.0,partly-cloudy-night,9.576666666666666,686,0,170.0
8926,2012-01-07 21:00:00,1,1,21,0,6,0,1,12.9,12.9,38.42,0.0,0.0,15.9,44.6,0.0,partly-cloudy-night,9.576666666666666,626,0,140.0
8927,2012-01-07 22:00:00,1,1,22,0,6,0,1,11.8,11.8,37.7,0.0,0.0,15.0,12.5,0.0,clear-night,9.576666666666666,566,0,109.0
8928,2012-01-07 23:00:00,1,1,23,0,6,0,1,10.0,10.0,38.76,0.0,0.0,18.5,0.0,0.0,clear-night,9.576666666666666,506,0,119.0
8929,2012-01-08 00:00:00,1,1,0,0,0,0,1,8.2,6.0,40.95,0.0,0.0,13.2,0.0,0.0,clear-night,9.59388888888889,446,0,91.0
8930,2012-01-08 01:00:00,1,1,1,0,0,0,1,9.0,6.3,36.8,0.0,0.0,18.0,44.6,0.0,partly-cloudy-night,9.59388888888889,386,0,72.0
8931,2012-01-08 02:00:00,1,1,2,0,0,0,1,7.7,5.9,42.51,0.0,0.0,9.7,79.3,0.0,partly-cloudy-night,9.59388888888889,326,0,67.0
8932,2012-01-08 03:00:00,1,1,3,0,0,0,1,6.9,4.0,48.41,0.0,0.0,15.6,79.3,0.0,partly-cloudy-night,9.59388888888889,266,0,32.0
8933,2012-01-08 04:00:00,1,1,4,0,0,0,1,6.6,4.1,49.7,0.0,0.0,12.5,79.3,0.0,partly-cloudy-night,9.59388888888889,206,0,6.0
8934,2012-01-08 05:00:00,1,1,5,0,0,0,1,6.7,5.3,49.38,0.0,0.0,7.4,92.5,0.0,cloudy,9.59388888888889,146,0,2.0
8935,2012-01-08 06:00:00,1,1,6,0,0,0,1,5.8,5.8,53.56,0.0,0.0,0.5,89.1,0.0,partly-cloudy-night,9.59388888888889,86,0,2.0
8936,2012-01-08 07:00:00,1,1,7,0,0,0,1,5.4,3.5,54.96,0.0,0.0,8.3,79.3,0.0,partly-cloudy-night,9.59388888888889,26,0,24.0
8937,2012-01-08 08:00:00,1,1,8,0,0,0,1,6.5,4.7,54.12,0.0,0.0,8.7,79.3,1.0,partly-cloudy-day,9.59388888888889,0,542,57.0
8938,2012-01-08 09:00:00,1,1,9,0,0,0,1,7.7,5.8,50.85,0.0,0.0,10.6,81.3,3.0,partly-cloudy-day,9.59388888888889,0,482,125.0
8939,2012-01-08 10:00:00,1,1,10,0,0,0,1,8.8,6.4,46.04,0.0,0.0,15.1,81.3,4.0,partly-cloudy-day,9.59388888888889,0,422,208.0
8940,2012-01-08 11:00:00,1,1,11,0,0,0,1,9.9,7.8,42.71,0.0,0.0,15.2,79.3,5.0,partly-cloudy-day,9.59388888888889,0,362,256.0
8941,2012-01-08 12:00:00,1,1,12,0,0,0,1,10.7,10.7,38.39,0.0,0.0,20.5,79.3,5.0,partly-cloudy-day,9.59388888888889,0,302,351.0
8942,2012-01-08 13:00:00,1,1,13,0,0,0,1,10.7,10.7,40.58,0.0,0.0,12.6,79.3,5.0,partly-cloudy-day,9.59388888888889,0,242,343.0
8943,2012-01-08 14:00:00,1,1,14,0,0,0,1,10.7,10.7,38.13,0.0,0.0,17.8,79.3,3.0,partly-cloudy-day,9.59388888888889,0,182,328.0
8944,2012-01-08 15:00:00,1,1,15,0,0,0,1,10.7,10.7,37.51,0.0,0.0,19.8,79.3,2.0,partly-cloudy-day,9.59388888888889,0,122,330.0
8945,2012-01-08 16:00:00,1,1,16,0,0,0,1,9.9,7.9,39.38,0.0,0.0,14.6,79.3,0.0,partly-cloudy-day,9.59388888888889,0,62,314.0
8946,2012-01-08 17:00:00,1,1,17,0,0,0,1,8.1,5.7,45.16,0.0,0.0,14.6,79.3,0.0,partly-cloudy-day,9.59388888888889,0,2,219.0
8947,2012-01-08 18:00:00,1,1,18,0,0,0,1,6.9,4.4,48.5,0.0,0.0,12.5,79.3,0.0,partly-cloudy-night,9.59388888888889,805,0,181.0
8948,2012-01-08 19:00:00,1,1,19,0,0,0,1,5.6,3.3,52.96,0.0,0.0,10.5,79.3,0.0,partly-cloudy-night,9.59388888888889,745,0,112.0
8949,2012-01-08 20:00:00,1,1,20,0,0,0,1,4.6,1.6,57.7,0.0,0.0,13.2,79.3,0.0,partly-cloudy-night,9.59388888888889,685,0,126.0
8950,2012-01-08 21:00:00,1,1,21,0,0,0,1,3.8,2.1,60.13,0.0,0.0,6.7,79.3,0.0,partly-cloudy-night,9.59388888888889,625,0,91.0
8951,2012-01-08 22:00:00,1,1,22,0,0,0,1,3.7,0.1,57.44,0.0,0.0,15.3,79.3,0.0,partly-cloudy-night,9.59388888888889,565,0,58.0
8952,2012-01-08 23:00:00,1,1,23,0,0,0,1,2.8,-0.8,60.06,0.0,0.0,13.8,79.3,0.0,partly-cloudy-night,9.59388888888889,505,0,30.0
8953,2012-01-09 00:00:00,1,1,0,0,1,1,1,2.6,0.0,60.66,0.0,0.0,9.0,82.9,0.0,partly-cloudy-night,9.611666666666666,446,0,15.0
8954,2012-01-09 01:00:00,1,1,1,0,1,1,1,2.7,0.1,56.84,0.0,0.0,9.2,89.7,0.0,partly-cloudy-night,9.611666666666666,386,0,5.0
8955,2012-01-09 02:00:00,1,1,2,0,1,1,1,2.6,-0.3,53.47,0.0,0.0,10.9,87.5,0.0,partly-cloudy-night,9.611666666666666,326,0,5.0
8956,2012-01-09 03:00:00,1,1,3,0,1,1,1,1.8,-0.5,63.64,0.0,0.0,7.5,89.3,0.0,partly-cloudy-night,9.611666666666666,266,0,3.0
8957,2012-01-09 04:00:00,1,1,4,0,1,1,1,0.8,-0.7,64.69,0.0,0.0,5.2,98.8,0.0,cloudy,9.611666666666666,206,0,4.0
8958,2012-01-09 05:00:00,1,1,5,0,1,1,1,1.5,-1.3,61.79,0.0,0.0,9.0,100.0,0.0,cloudy,9.611666666666666,146,0,21.0
8959,2012-01-09 06:00:00,1,1,6,0,1,1,1,1.6,-0.5,61.12,0.0,0.0,7.1,100.0,0.0,cloudy,9.611666666666666,86,0,88.0
8960,2012-01-09 07:00:00,1,1,7,0,1,1,1,1.6,0.2,57.73,0.0,0.0,5.2,100.0,0.0,cloudy,9.611666666666666,26,0,240.0
8961,2012-01-09 08:00:00,1,1,8,0,1,1,1,1.7,1.7,64.68,0.0,0.0,0.0,99.6,1.0,cloudy,9.611666666666666,0,543,420.0
8962,2012-01-09 09:00:00,1,1,9,0,1,1,1,2.7,2.7,61.5,0.0,0.0,0.0,86.5,3.0,partly-cloudy-day,9.611666666666666,0,483,197.0
8963,2012-01-09 10:00:00,1,1,10,0,1,1,1,3.8,2.4,57.2,0.0,0.0,5.8,100.0,3.0,cloudy,9.611666666666666,0,423,108.0
8964,2012-01-09 11:00:00,1,1,11,0,1,1,1,3.8,1.8,56.93,0.0,0.0,7.7,99.2,3.0,cloudy,9.611666666666666,0,363,88.0
8965,2012-01-09 12:00:00,1,1,12,0,1,1,1,4.0,2.1,56.08,0.073,0.0,7.6,98.2,2.0,rain,9.611666666666666,0,303,103.0
8966,2012-01-09 13:00:00,1,1,13,0,1,1,1,3.8,2.5,60.12,0.0,0.0,5.6,98.8,2.0,cloudy,9.611666666666666,0,243,80.0
8967,2012-01-09 14:00:00,1,1,14,0,1,1,1,1.7,-0.6,83.45,0.147,0.0,7.5,100.0,1.0,rain,9.611666666666666,0,183,50.0
8968,2012-01-09 15:00:00,1,1,15,0,1,1,1,1.8,-0.3,87.28,0.179,0.0,7.1,100.0,0.0,rain,9.611666666666666,0,123,69.0
8969,2012-01-09 16:00:00,1,1,16,0,1,1,1,0.9,0.9,93.04,0.607,0.0,0.4,100.0,0.0,rain,9.611666666666666,0,63,49.0
